target,tic_id,sectors
TIC 114749727,114749727,96
TIC 114749987,114749987,96
TIC 114804645,114804645,96
TIC 114806039,114806039,96
TIC 114807081,114807081,96
TIC 114807149,114807149,96
TIC 114807545,114807545,96
TIC 114809058,114809058,96
TIC 114809327,114809327,96
TIC 114818345,114818345,96
TIC 114849861,114849861,96
TIC 114851324,114851324,96
TIC 114875764,114875764,96
TIC 115241081,115241081,96
TIC 115241144,115241144,96
TIC 115241419,115241419,96
TIC 115242300,115242300,96
TIC 115242351,115242351,96
TIC 115243030,115243030,96
TIC 115692339,115692339,96
TIC 115692439,115692439,96
TIC 115692489,115692489,96
TIC 115942717,115942717,96
TIC 115942852,115942852,96
TIC 115943849,115943849,96
TIC 116156578,116156578,96
TIC 116156795,116156795,96
TIC 116157537,116157537,96
TIC 116416387,116416387,96
TIC 116416587,116416587,96
TIC 116417535,116417535,96
TIC 116417668,116417668,96
TIC 116418167,116418167,96
TIC 116660735,116660735,96
TIC 116880248,116880248,96
TIC 116882119,116882119,96
TIC 117157551,117157551,96
TIC 117157622,117157622,96
TIC 117396321,117396321,96
TIC 117396614,117396614,96
TIC 117642971,117642971,96
TIC 117643553,117643553,96
TIC 117643622,117643622,96
TIC 117875832,117875832,96
TIC 117875837,117875837,96
TIC 118115567,118115567,96
TIC 118328622,118328622,96
TIC 118585879,118585879,96
TIC 118586990,118586990,96
TIC 120415521,120415521,96
TIC 120416203,120416203,96
TIC 120429061,120429061,96
TIC 120442874,120442874,96
TIC 120444370,120444370,96
TIC 120444834,120444834,96
TIC 120461208,120461208,96
TIC 120461526,120461526,96
TIC 120462356,120462356,96
TIC 120488831,120488831,96
TIC 120489003,120489003,96
TIC 120505709,120505709,96
TIC 120505952,120505952,96
TIC 120522722,120522722,96
TIC 120523488,120523488,96
TIC 120523708,120523708,96
TIC 120548699,120548699,96
TIC 120549327,120549327,96
TIC 120563317,120563317,96
TIC 120563740,120563740,96
TIC 120564279,120564279,96
TIC 120564979,120564979,96
TIC 120565745,120565745,96
TIC 120580052,120580052,96
TIC 120606717,120606717,96
TIC 120607016,120607016,96
TIC 120608083,120608083,96
TIC 120609760,120609760,96
TIC 120610731,120610731,96
TIC 120610833,120610833,96
