target,tic_id,sector,sectors,tmag,ra_deg,dec_deg,camera,ccd,teff_k,stellar_radius_solar,stellar_mass_solar,distance_pc,luminosity_class,stellar_selection_tier,small_planet_merit,selection_rank
TIC 426609898,426609898,100,100,15.63,235.6554,-71.0853,4,2,3375.0,0.307884,0.285633,174.326,DWARF,0,2.102774,206
TIC 343720622,343720622,100,100,15.56,272.7428,-76.3372,4,3,3178.0,0.258459,0.230072,123.967,DWARF,0,1.936783,207
TIC 304069867,304069867,100,100,15.82,258.3872,-64.7281,4,4,3156.0,0.237105,0.207039,126.315,DWARF,0,1.913881,208
TIC 168067190,168067190,100,100,14.12,152.3457,-29.8531,1,1,,0.14,0.104,,DWARF,2,1.116256,209
TIC 437242604,437242604,100,100,15.02,165.3599,-23.7559,1,2,3305.0,0.305736,0.283173,126.954,DWARF,0,1.974693,210
TIC 55146754,55146754,100,100,14.66,162.6199,-6.8906,1,3,60650.0,0.37,0.5,3515.7,DWARF,2,2.068403,211
TIC 348886305,348886305,100,100,14.76,148.6909,-16.6915,1,4,50000.0,0.147,0.5,1987.89,DWARF,2,1.286635,212
TIC 93763678,93763678,100,100,14.03,175.8432,-53.4532,2,1,3123.0,0.430612,0.42556,112.308,DWARF,0,2.074172,213
TIC 72985716,72985716,100,100,14.71,189.2808,-42.3092,2,2,3103.0,0.326276,0.306793,107.493,DWARF,0,1.96917,214
TIC 142264644,142264644,100,100,15.91,180.6776,-34.4057,2,3,2986.0,0.240079,0.210202,123.595,DWARF,0,1.942708,215
TIC 151790016,151790016,100,100,14.81,167.9144,-36.7161,2,4,3360.0,0.357177,0.342497,146.787,DWARF,0,2.067767,216
TIC 412079965,412079965,100,100,14.45,190.0554,-56.7235,3,1,3002.0,0.370854,0.358251,102.36,DWARF,0,2.028406,217
TIC 398766845,398766845,100,100,14.19,180.1842,-57.1733,3,2,3058.0,0.395156,0.386001,106.726,DWARF,0,2.031537,218
TIC 180036828,180036828,100,100,14.55,188.6949,-65.499,3,3,2944.0,0.358901,0.344486,103.835,DWARF,0,2.019949,219
TIC 208317834,208317834,100,100,14.73,208.3507,-57.775,3,4,2942.0,0.365065,0.351591,114.492,DWARF,0,2.07074,220
TIC 362623064,362623064,100,100,15.89,246.3955,-67.9313,4,1,3226.0,0.351942,0.336452,217.549,DWARF,0,2.270942,221
TIC 310269624,310269624,100,100,14.9,251.8042,-76.5596,4,2,3402.0,0.365691,0.4,143.313,DWARF,0,2.106229,222
TIC 382071782,382071782,100,100,14.9,285.1287,-68.4757,4,3,3287.0,0.301828,0.278704,118.806,DWARF,0,1.939519,223
TIC 307145990,307145990,100,100,15.72,267.1975,-64.8887,4,4,3217.0,0.250864,0.221797,128.89,DWARF,0,1.942877,224
TIC 188207457,188207457,100,100,14.03,162.5765,-27.5104,1,1,50000.0,0.147,0.5,1208.51,DWARF,2,1.140635,225
TIC 434496168,434496168,100,100,15.44,173.1022,-22.2426,1,2,3154.0,0.281976,0.256192,130.539,DWARF,0,1.988424,226
TIC 54986420,54986420,100,100,11.98,160.4533,-7.5087,1,3,,,,256.331,DWARF,2,999.0,227
TIC 422149668,422149668,100,100,14.13,150.6583,-13.4607,1,4,31000.0,0.18,0.47,1825.32,DWARF,2,1.336545,228
TIC 300302581,300302581,100,100,14.56,160.3561,-49.1382,2,1,3134.0,0.386837,0.376547,130.021,DWARF,0,2.087056,229
TIC 333825919,333825919,100,100,14.89,182.2599,-49.9979,2,2,3286.0,0.317688,0.296894,120.855,DWARF,0,1.982002,230
TIC 57404235,57404235,100,100,15.31,172.0622,-33.966,2,3,3228.0,0.277431,0.251093,125.223,DWARF,0,1.94831,231
TIC 106609564,106609564,100,100,14.08,160.2658,-40.4217,2,4,3578.0,0.44628,0.442566,148.604,DWARF,0,2.115215,232
TIC 419582887,419582887,100,100,14.39,191.2107,-58.7759,3,1,3086.0,0.376567,0.364808,108.662,DWARF,0,2.029685,233
TIC 376742279,376742279,100,100,14.26,180.7953,-57.3896,3,2,3223.0,0.389825,0.379948,104.752,DWARF,0,2.033739,234
TIC 327666194,327666194,100,100,15.03,189.6901,-68.9666,3,3,2941.0,0.321892,0.301736,107.425,DWARF,0,2.02142,235
TIC 409655294,409655294,100,100,14.9,213.7228,-59.0172,3,4,3139.0,0.359259,0.344899,134.492,DWARF,0,2.090815,236
TIC 350170452,350170452,100,100,14.81,245.8728,-63.8131,4,1,3223.0,0.452441,0.44916,180.701,DWARF,0,2.273124,237
TIC 383942078,383942078,100,100,15.05,239.0895,-79.3299,4,2,3160.0,0.357706,0.343107,,DWARF,0,2.117052,238
TIC 379806005,379806005,100,100,14.94,257.0052,-70.6336,4,3,3217.0,0.306053,0.283535,114.287,DWARF,0,1.959593,239
TIC 307146019,307146019,100,100,14.46,267.1532,-64.9119,4,4,3399.0,0.337454,0.319705,115.132,DWARF,0,1.948429,240
TIC 179278778,179278778,100,100,14.64,159.225,-20.6736,1,1,31000.0,0.18,0.47,2587.1,DWARF,2,1.438545,241
TIC 219187835,219187835,100,100,14.69,171.3232,-18.7549,1,2,3235.0,0.335408,0.31734,117.623,DWARF,0,1.989147,242
TIC 148559577,148559577,100,100,14.04,164.3904,-7.5224,1,3,,,,12.2712,DWARF,2,999.0,243
TIC 36736263,36736263,100,100,14.55,155.0603,-8.8962,1,4,30300.0,0.18,0.47,1074.54,DWARF,2,1.420545,244
TIC 92574021,92574021,100,100,14.49,173.2049,-49.8188,2,1,3007.0,0.396,0.386957,118.218,DWARF,0,2.09339,245
TIC 61765848,61765848,100,100,15.85,177.2015,-45.1077,2,2,2924.0,0.257116,0.228602,126.891,DWARF,0,1.990258,246
TIC 152232571,152232571,100,100,14.85,170.5974,-37.3431,2,3,3165.0,0.317265,0.296407,117.423,DWARF,0,1.972844,247
TIC 23166588,23166588,100,100,15.42,166.5499,-35.8351,2,4,3324.0,0.349032,0.33309,182.726,DWARF,0,2.16973,248
TIC 253352347,253352347,100,100,14.29,196.1432,-58.6627,3,1,2934.0,0.387303,0.377078,100.901,DWARF,0,2.034102,249
TIC 381495826,381495826,100,100,14.61,182.7875,-60.2836,3,2,3064.0,0.35972,0.345431,104.089,DWARF,0,2.033929,250
TIC 326538701,326538701,100,100,14.21,188.3527,-68.8155,3,3,2971.0,0.388866,0.378858,99.1222,DWARF,0,2.0216,251
TIC 291439458,291439458,100,100,14.26,217.8456,-57.8593,3,4,3075.0,0.419558,0.413373,117.943,DWARF,0,2.097584,252
TIC 39398280,39398280,100,100,15.29,226.862,-58.5527,4,1,3281.0,0.405685,0.397884,194.754,DWARF,0,2.274378,253
TIC 426287072,426287072,100,100,15.72,241.6867,-72.8838,4,2,3097.0,0.334747,0.316576,176.289,DWARF,0,2.193433,254
TIC 343652400,343652400,100,100,15.55,272.3877,-73.8889,4,3,3351.0,0.268672,0.24133,144.699,DWARF,0,1.968445,255
TIC 381049631,381049631,100,100,15.05,270.8777,-62.6081,4,4,3189.0,0.304607,0.281881,,DWARF,0,1.97748,256
TIC 193092806,193092806,100,100,14.7,156.7353,-27.3826,1,1,28900.0,0.18,0.47,1081.85,DWARF,2,1.450545,257
TIC 429164685,429164685,100,100,14.71,177.1767,-25.2635,1,2,3250.0,0.341442,0.324315,123.704,DWARF,0,2.008634,258
TIC 148498031,148498031,100,100,13.05,163.9408,-6.11,1,3,,0.364,0.372,89.58361,UNKNOWN,3,1.732203,259
TIC 33318760,33318760,100,100,15.46,150.1742,-11.8597,1,4,34805.0,0.147,0.485,1471.95,DWARF,2,1.426635,260
TIC 374094625,374094625,100,100,14.48,160.0387,-49.387,2,1,3200.0,0.398757,0.390077,133.733,DWARF,0,2.097417,261
TIC 73592024,73592024,100,100,14.77,191.6323,-43.5092,2,2,3026.0,0.330769,0.311981,107.983,DWARF,0,1.99305,262
TIC 57450595,57450595,100,100,15.71,172.3166,-33.0357,2,3,3138.0,0.262195,0.234173,134.178,DWARF,0,1.979249,263
TIC 146172582,146172582,100,100,15.46,157.7864,-42.4367,2,4,3245.0,0.346275,0.329903,177.361,DWARF,0,2.170842,264
TIC 165911097,165911097,100,100,14.27,192.6375,-48.2538,3,1,2961.0,0.389671,0.379774,101.051,DWARF,0,2.035396,265
TIC 268995360,268995360,100,100,14.43,177.4318,-56.4896,3,2,3542.0,0.377991,0.366439,140.343,DWARF,0,2.040963,266
TIC 326929172,326929172,100,100,14.62,188.7758,-65.9848,3,3,2981.0,0.356194,0.341362,106.455,DWARF,0,2.027373,267
TIC 420204743,420204743,100,100,14.14,198.7734,-59.7286,3,4,3107.0,0.431402,0.426426,116.381,DWARF,0,2.097764,268
TIC 342466161,342466161,100,100,15.56,240.0949,-60.4548,4,1,3436.0,0.381762,0.370754,214.372,DWARF,0,2.275585,269
TIC 395517558,395517558,100,100,14.36,207.8131,-75.1071,4,2,3059.0,0.462898,0.460222,138.867,DWARF,0,2.202971,270
TIC 310803736,310803736,100,100,15.39,255.264,-73.2972,4,3,3219.0,0.282511,0.256795,129.637,DWARF,0,1.980071,271
TIC 447498324,447498324,100,100,15.42,253.1979,-62.4715,4,4,3170.0,0.282668,0.256971,131.892,DWARF,0,1.986553,272
TIC 413324579,413324579,100,100,14.92,160.2345,-22.5255,1,1,31000.0,0.18,0.47,3346.28,DWARF,2,1.494545,273
TIC 452699536,452699536,100,100,14.9,172.1957,-24.6731,1,2,3308.0,0.334784,0.316619,134.488,DWARF,0,2.029529,274
TIC 396902064,396902064,100,100,10.91,168.8428,-7.8249,1,3,,,,2410.91,UNKNOWN,5,999.0,275
TIC 281286488,281286488,100,100,15.51,151.0036,-19.6295,1,4,50000.0,0.147,0.5,2221.66,DWARF,2,1.436635,276
TIC 91719657,91719657,100,100,14.04,171.3734,-52.8684,2,1,2950.0,0.443395,0.43946,106.855,DWARF,0,2.101582,277
TIC 134976179,134976179,100,100,14.8,184.4446,-38.0711,2,2,3028.0,0.336337,0.318414,,DWARF,0,2.013549,278
TIC 181229149,181229149,100,100,14.8,174.9374,-37.4854,2,3,2984.0,0.327079,0.30772,107.523,DWARF,0,1.989305,279
TIC 158296367,158296367,100,100,14.48,162.9966,-39.6818,2,4,3420.0,0.43499,0.430345,160.669,DWARF,0,2.172959,280
TIC 272913163,272913163,100,100,14.79,188.2348,-55.9491,3,1,2974.0,0.346569,0.330242,113.847,DWARF,0,2.037579,281
TIC 311043132,311043132,100,100,14.55,185.4964,-60.6878,3,2,2944.0,0.367899,0.354853,106.481,DWARF,0,2.041457,282
TIC 328480578,328480578,100,100,14.42,190.7318,-70.5725,3,3,2902.0,0.376197,0.364384,99.1119,DWARF,0,2.034831,283
TIC 413498850,413498850,100,100,14.62,214.8725,-56.2505,3,4,3063.0,0.391918,0.382327,117.057,DWARF,0,2.11039,284
TIC 422187701,422187701,100,100,14.01,239.9809,-58.779,4,1,3672.0,0.546957,0.542509,188.991,DWARF,0,2.277906,285
TIC 384152961,384152961,100,100,14.22,243.6408,-80.069,4,2,3291.0,0.478153,0.476054,152.595,DWARF,0,2.203134,286
TIC 352078542,352078542,100,100,15.59,284.1326,-77.1497,4,3,3284.0,0.273981,0.247236,143.943,DWARF,0,1.993441,287
TIC 173735185,173735185,100,100,15.67,258.1019,-59.0422,4,4,3281.0,0.26774,0.240297,141.407,DWARF,0,1.989427,288
TIC 188086093,188086093,100,100,15.03,161.5932,-27.7815,1,1,31000.0,0.18,0.47,1224.19,DWARF,2,1.516545,289
TIC 363443435,363443435,100,100,14.96,164.6178,-27.2043,1,2,3234.0,0.341852,0.324789,138.624,DWARF,0,2.059676,290
TIC 55099399,55099399,100,100,11.34,162.0569,-11.3471,1,3,,,,4.5632,UNKNOWN,5,999.0,291
TIC 101110659,101110659,100,100,14.81,152.5453,-15.8702,1,4,31000.0,0.18,0.47,1552.46,DWARF,2,1.472545,292
TIC 162992257,162992257,100,100,14.49,171.909,-42.7694,2,1,3417.0,0.403455,0.395376,153.295,DWARF,0,2.10959,293
TIC 21869128,21869128,100,100,14.68,181.7665,-47.7063,2,2,2911.0,0.346776,0.330482,102.106,DWARF,0,2.016098,294
TIC 142323500,142323500,100,100,15.6,181.3849,-35.8344,2,3,3232.0,0.280461,0.25449,140.066,DWARF,0,2.015745,295
TIC 151766620,151766620,100,100,15.27,167.5856,-39.5757,2,4,3427.0,0.366892,0.353695,187.046,DWARF,0,2.183076,296
TIC 21109023,21109023,100,100,14.6,186.8064,-51.4121,3,1,3060.0,0.362769,0.348946,111.706,DWARF,0,2.03926,297
TIC 381487856,381487856,100,100,14.62,182.4197,-60.5612,3,2,2966.0,0.364075,0.350451,105.067,DWARF,0,2.046382,298
TIC 369638111,369638111,100,100,14.07,192.2885,-63.505,3,3,3097.0,0.411614,0.404528,107.951,DWARF,0,2.04298,299
TIC 449793142,449793142,100,100,14.29,201.0844,-61.7215,3,4,2967.0,0.423397,0.417622,113.857,DWARF,0,2.111496,300
TIC 454209220,454209220,100,100,15.88,225.9374,-62.6328,4,1,3098.0,0.357539,0.342915,203.725,DWARF,0,2.282647,301
TIC 361970796,361970796,100,100,14.43,244.7436,-71.5148,4,2,3305.0,0.456585,0.453563,162.701,DWARF,0,2.205043,302
TIC 304268981,304268981,100,100,15.87,275.4717,-68.4519,4,3,3278.0,0.261314,0.233205,153.303,DWARF,0,2.008325,303
TIC 306196553,306196553,100,100,14.04,264.5301,-65.51,4,4,3388.0,0.39317,0.383749,113.765,DWARF,0,1.997161,304
TIC 423433528,423433528,100,100,15.21,157.5016,-23.801,1,1,31000.0,0.18,0.47,760.582,DWARF,2,1.552545,305
TIC 461134028,461134028,100,100,14.31,165.3381,-28.1273,1,2,3454.0,0.425247,0.419664,150.763,DWARF,0,2.119283,306
TIC 471012416,471012416,100,100,11.82,160.7473,-9.2087,1,3,,,,12.281,UNKNOWN,5,999.0,307
TIC 332701732,332701732,100,100,14.22,150.1774,-12.0998,1,4,44125.0,0.208,0.5,1490.36,DWARF,2,1.480127,308
TIC 163146711,163146711,100,100,14.71,172.4447,-47.8502,2,1,3175.0,0.38654,0.376208,136.578,DWARF,0,2.116389,309
TIC 134631370,134631370,100,100,14.03,182.0671,-41.9472,2,2,3030.0,0.404505,0.396557,97.8625,DWARF,0,2.019848,310
TIC 57063699,57063699,100,100,15.82,169.7833,-34.0199,2,3,3092.0,0.26698,0.239456,139.896,DWARF,0,2.016957,311
TIC 106193775,106193775,100,100,14.14,158.3898,-36.9683,2,4,3894.0,0.493944,0.6,193.564,DWARF,0,2.215355,312
TIC 334217893,334217893,100,100,14.42,182.8878,-52.2895,3,1,3107.0,0.37824,0.366725,111.779,DWARF,0,2.039535,313
TIC 380927020,380927020,100,100,14.25,182.3126,-61.7835,3,2,3045.0,0.396531,0.387558,108.455,DWARF,0,2.046554,314
TIC 410986249,410986249,100,100,14.08,178.323,-71.1435,3,3,3072.0,0.412277,0.40527,106.06,DWARF,0,2.046378,315
TIC 312512826,312512826,100,100,14.15,210.803,-53.7053,3,4,3123.0,0.440452,0.436279,121.246,DWARF,0,2.117797,316
TIC 43464343,43464343,100,100,15.13,229.0885,-59.7831,4,1,3327.0,0.425564,0.420013,198.211,DWARF,0,2.28393,317
TIC 406860269,406860269,100,100,14.61,226.9599,-78.0833,4,2,3486.0,0.447847,0.444248,180.096,DWARF,0,2.224259,318
TIC 352287526,352287526,100,100,15.47,288.5913,-73.5263,4,3,3070.0,0.289556,0.264746,131.22,DWARF,0,2.017465,319
TIC 303793006,303793006,100,100,14.86,257.7727,-63.8902,4,4,3116.0,0.328558,0.309426,118.395,DWARF,0,2.005224,320
TIC 179198304,179198304,100,100,15.52,158.1987,-21.7192,1,1,31000.0,0.18,0.47,2320.18,DWARF,2,1.614545,321
TIC 415745352,415745352,100,100,15.12,164.4632,-21.9503,1,2,3484.0,0.357048,0.342348,176.314,DWARF,0,2.129453,322
TIC 413373646,413373646,100,100,11.86,161.1166,-18.6383,1,3,3191.0,,,12.9368,UNKNOWN,5,999.0,323
TIC 434456672,434456672,100,100,15.14,155.9035,-19.8497,1,4,31000.0,0.18,0.47,2453.53,DWARF,2,1.538545,324
TIC 163376745,163376745,100,100,14.21,173.5169,-46.1272,2,1,3211.0,0.435652,0.431066,134.284,DWARF,0,2.120279,325
TIC 248078069,248078069,100,100,14.69,193.0851,-45.2653,2,2,3295.0,0.348265,0.332202,129.001,DWARF,0,2.02182,326
TIC 107020742,107020742,100,100,14.76,183.0001,-35.3288,2,3,3104.0,0.350203,0.334442,121.685,DWARF,0,2.04064,327
TIC 146172601,146172601,100,100,14.85,157.849,-42.4525,2,4,3345.0,0.426058,0.420557,181.136,DWARF,0,2.228937,328
TIC 73399040,73399040,100,100,14.9,190.7918,-47.0371,3,1,3330.0,0.338892,0.321367,140.963,DWARF,0,2.040123,329
TIC 376564658,376564658,100,100,14.28,180.7742,-54.9985,3,2,3038.0,0.394772,0.385566,108.823,DWARF,0,2.048693,330
TIC 312197475,312197475,100,100,14.44,181.9068,-69.2043,3,3,2934.0,0.380651,0.369484,106.348,DWARF,0,2.049054,331
TIC 208101943,208101943,100,100,14.34,207.9585,-58.5312,3,4,2936.0,0.422451,0.416577,115.148,DWARF,0,2.119553,332
TIC 404325184,404325184,100,100,14.63,220.7567,-65.7951,4,1,3317.0,0.482049,0.480037,178.84,DWARF,0,2.292182,333
TIC 262869610,262869610,100,100,14.79,218.2471,-78.7078,4,2,3193.0,0.434365,0.429664,163.189,DWARF,0,2.23371,334
TIC 344044087,344044087,100,100,15.64,278.191,-74.5849,4,3,3009.0,0.279373,0.253269,130.23,DWARF,0,2.020369,335
TIC 447487390,447487390,100,100,15.28,252.8476,-65.7964,4,4,3388.0,0.298366,0.274755,150.505,DWARF,0,2.005499,336
TIC 413300076,413300076,100,100,15.39,160.1535,-23.711,1,1,30573.0,0.285,0.47,,DWARF,2,1.98769,337
TIC 20416138,20416138,100,100,14.76,167.9878,-24.2679,1,2,3718.0,0.50617,0.50412,232.597,DWARF,0,2.360593,338
TIC 148576168,148576168,100,100,12.65,164.9583,-6.8797,1,3,3295.0,,,30.8685,UNKNOWN,5,999.0,339
TIC 308842594,308842594,100,100,15.24,152.3458,-14.7175,1,4,31000.0,0.18,0.47,1200.86,DWARF,2,1.558545,340
TIC 92389967,92389967,100,100,14.29,172.7343,-50.5332,2,1,2954.0,0.429312,0.424135,116.585,DWARF,0,2.123546,341
TIC 333826642,333826642,100,100,14.33,182.3186,-49.6581,2,2,3048.0,0.378905,0.367486,104.315,DWARF,0,2.023061,342
TIC 165492317,165492317,100,100,14.64,180.3236,-37.2092,2,3,3058.0,0.383811,0.373095,126.643,DWARF,0,2.096235,343
TIC 106735888,106735888,100,100,15.86,160.6029,-38.5788,2,4,3332.0,0.343338,0.326508,217.373,DWARF,0,2.243444,344
TIC 411815659,411815659,100,100,14.54,189.6125,-57.5226,3,1,3004.0,0.369677,0.356899,112.346,DWARF,0,2.043645,345
TIC 67144011,67144011,100,100,14.15,181.7756,-57.333,3,2,3098.0,0.407336,0.399737,110.158,DWARF,0,2.049906,346
TIC 435888597,435888597,100,100,14.84,193.0885,-63.6172,3,3,3014.0,0.348053,0.331957,115.947,DWARF,0,2.051291,347
TIC 207618700,207618700,100,100,14.51,206.8833,-54.9995,3,4,3126.0,0.406251,0.39852,127.728,DWARF,0,2.119589,348
TIC 412236102,412236102,100,100,14.39,231.2613,-59.784,4,1,3565.0,0.511961,0.509752,200.659,DWARF,0,2.296474,349
TIC 310357478,310357478,100,100,14.79,252.0123,-74.0789,4,2,3544.0,0.436191,0.431653,197.129,DWARF,0,2.237353,350
TIC 255916493,255916493,100,100,15.18,258.7392,-71.402,4,3,3240.0,0.312095,0.290463,142.884,DWARF,0,2.024574,351
TIC 304660214,304660214,100,100,14.67,260.3653,-62.267,4,4,3395.0,0.344477,0.327824,129.245,DWARF,0,2.00832,352
TIC 192990023,192990023,100,100,10.87,155.3451,-28.6944,1,1,7378.0,1.8076,1.68,540.074,DWARF,2,2.688205,353
TIC 437242648,437242648,100,100,15.47,165.4039,-23.8902,1,2,3718.0,0.46473,0.462143,299.48,DWARF,0,2.428401,354
TIC 422247088,422247088,100,100,13.0,162.6347,-13.4366,1,3,,,,42.1014,UNKNOWN,5,999.0,355
TIC 471013466,471013466,100,100,15.63,154.96,-20.8663,1,4,31000.0,0.18,0.47,,DWARF,2,1.636545,356
TIC 273213037,273213037,100,100,14.39,178.9965,-51.5292,2,1,3130.0,0.422323,0.416436,130.401,DWARF,0,2.129289,357
TIC 73308877,73308877,100,100,14.03,190.3728,-46.6874,2,2,2930.0,0.414249,0.40747,95.8747,DWARF,0,2.040523,358
TIC 454068464,454068464,100,100,14.59,176.2562,-36.1472,2,3,3190.0,0.390696,0.380939,130.867,DWARF,0,2.101678,359
TIC 106906779,106906779,100,100,14.64,161.7279,-36.9423,2,4,3507.0,0.46006,0.457236,190.685,DWARF,0,2.253629,360
TIC 261267740,261267740,100,100,14.55,203.8222,-51.4568,3,1,3172.0,0.369296,0.35646,120.388,DWARF,0,2.044749,361
TIC 308761438,308761438,100,100,14.77,184.2978,-64.6642,3,2,2956.0,0.353281,0.337998,107.558,DWARF,0,2.050241,362
TIC 360906004,360906004,100,100,14.12,190.9053,-71.9976,3,3,2979.0,0.412778,0.405829,101.824,DWARF,0,2.055433,363
TIC 440988599,440988599,100,100,14.49,196.9431,-62.0039,3,4,2944.0,0.408363,0.400889,117.236,DWARF,0,2.120093,364
TIC 343043860,343043860,100,100,14.32,240.6445,-61.7391,4,1,3641.0,0.523994,0.521262,206.896,DWARF,0,2.302653,365
TIC 426407155,426407155,100,100,14.63,243.0546,-73.9944,4,2,3649.0,0.461181,0.458417,207.383,DWARF,0,2.253743,366
TIC 294060644,294060644,100,100,15.87,264.3784,-71.3763,4,3,3068.0,0.266257,0.238655,138.741,DWARF,0,2.024602,367
TIC 464316251,464316251,100,100,15.81,280.1484,-65.5003,4,4,3222.0,0.2778,0.251505,161.352,DWARF,0,2.049464,368
TIC 188084909,188084909,100,100,11.02,161.3672,-29.6787,1,1,6668.0,2.40631,1.41,661.315,DWARF,2,2.966703,369
TIC 219189765,219189765,100,100,14.76,171.0147,-19.5568,1,2,3470.0,0.615219,0.600332,299.389,DWARF,0,2.530059,370
TIC 347593105,347593105,100,100,13.19,168.7226,-13.6704,1,3,,,,,UNKNOWN,5,999.0,371
TIC 283993815,283993815,100,100,15.8,152.1123,-21.614,1,4,31000.0,0.18,0.47,1587.14,DWARF,2,1.670545,372
TIC 162093746,162093746,100,100,14.54,168.2741,-45.1732,2,1,2972.0,0.408157,0.400658,122.567,DWARF,0,2.129654,373
TIC 72985091,72985091,100,100,14.35,189.2117,-42.2223,2,2,3079.0,0.390857,0.381122,110.934,DWARF,0,2.054036,374
TIC 157174429,157174429,100,100,14.6,175.6531,-33.6654,2,3,3283.0,0.398749,0.390067,142.503,DWARF,0,2.121399,375
TIC 158292282,158292282,100,100,14.99,162.8532,-40.076,2,4,3390.0,0.428975,0.423764,194.618,DWARF,0,2.262864,376
TIC 404390913,404390913,100,100,14.94,196.0869,-51.5604,3,1,3064.0,0.337833,0.320143,121.844,DWARF,0,2.045404,377
TIC 460578395,460578395,100,100,14.7,189.9376,-61.0285,3,2,2858.0,0.359333,0.344984,102.52,DWARF,0,2.050994,378
TIC 448325900,448325900,100,100,15.33,209.6627,-68.1876,3,3,3340.0,0.312414,0.29083,151.75,DWARF,0,2.055461,379
TIC 210252850,210252850,100,100,14.81,211.9573,-57.5262,3,4,3072.0,0.379757,0.368462,132.987,DWARF,0,2.121012,380
TIC 350469169,350469169,100,100,15.95,246.2722,-63.8956,4,1,3415.0,0.36297,0.349178,255.613,DWARF,0,2.309741,381
TIC 384386013,384386013,100,100,14.18,249.0309,-80.8989,4,2,3395.0,0.512057,0.509844,172.971,DWARF,0,2.254637,382
TIC 465765802,465765802,100,100,14.26,282.6687,-70.3228,4,3,3520.0,0.390949,0.381227,139.443,DWARF,0,2.03624,383
TIC 302060598,302060598,100,100,14.92,260.5942,-67.3149,4,4,3232.0,0.343805,0.327048,132.114,DWARF,0,2.056624,384
TIC 167983141,167983141,100,100,10.43,152.1397,-29.5993,1,1,7404.0,3.18793,1.69,774.052,DWARF,2,3.093018,385
TIC 333797074,333797074,100,100,15.38,176.0403,-23.4572,1,2,3796.0,0.703268,0.665809,,DWARF,0,2.770242,386
TIC 53211451,53211451,100,100,13.27,166.9994,-5.1604,1,3,,,,24.808,UNKNOWN,5,999.0,387
TIC 332654913,332654913,100,100,15.81,149.7777,-11.9873,1,4,31000.0,0.18,0.47,1428.82,DWARF,2,1.672545,388
TIC 163380065,163380065,100,100,14.86,173.6807,-47.5064,2,1,3038.0,0.39539,0.386266,136.022,DWARF,0,2.166051,389
TIC 22755400,22755400,100,100,14.64,185.5232,-41.9993,2,2,3355.0,0.371202,0.35865,,DWARF,0,2.067221,390
TIC 152173900,152173900,100,100,14.84,170.1469,-36.8559,2,3,3272.0,0.386274,0.375905,156.816,DWARF,0,2.141791,391
TIC 151962240,151962240,100,100,14.87,169.1078,-40.511,2,4,3245.0,0.448047,0.444463,179.048,DWARF,0,2.276647,392
TIC 256827620,256827620,100,100,14.86,200.3898,-54.0295,3,1,3007.0,0.344758,0.328149,114.514,DWARF,0,2.047029,393
TIC 308756703,308756703,100,100,14.08,184.0923,-64.1262,3,2,3034.0,0.416864,0.410382,109.734,DWARF,0,2.055989,394
TIC 433556991,433556991,100,100,14.36,190.5467,-64.0517,3,3,2923.0,0.395853,0.386791,104.683,DWARF,0,2.067068,395
TIC 241624056,241624056,100,100,14.78,207.6485,-53.2814,3,4,2952.0,0.384203,0.373543,126.112,DWARF,0,2.125122,396
TIC 350276688,350276688,100,100,14.64,245.9353,-64.1564,4,1,3816.0,0.491008,0.489098,,DWARF,0,2.310177,397
TIC 396360052,396360052,100,100,14.22,212.9486,-72.4149,4,2,3805.0,0.523768,0.521048,206.197,DWARF,0,2.282278,398
TIC 255991168,255991168,100,100,14.19,264.83,-74.5575,4,3,3585.0,0.402672,0.394494,139.257,DWARF,0,2.047903,399
TIC 303708133,303708133,100,100,14.43,257.4039,-63.3586,4,4,3387.0,0.39482,0.385621,136.958,DWARF,0,2.078798,400
TIC 71159672,71159672,100,100,10.59,153.811,-31.094,1,1,9472.0,3.59285,2.41,1253.69,DWARF,2,3.228878,401
TIC 167800877,167800877,100,100,15.43,162.3581,-21.7934,1,2,4895.0,0.717171,0.8,859.171,DWARF,0,2.797245,402
TIC 56651942,56651942,100,100,13.33,158.4256,-11.6942,1,3,,,,35.7958,UNKNOWN,5,999.0,403
TIC 289709680,289709680,100,100,10.02,146.4005,-16.3713,1,4,7773.0,2.72412,1.84,591.304,DWARF,2,2.874452,404
