target,tic_id,sectors
TIC 38570985,38570985,94
TIC 38571020,38571020,94
TIC 38571268,38571268,94
TIC 38572209,38572209,94
TIC 38572873,38572873,94
TIC 38572963,38572963,94
TIC 38573074,38573074,94
TIC 38574033,38574033,94
TIC 38574220,38574220,94
TIC 38574307,38574307,94
TIC 38583375,38583375,94
TIC 38583513,38583513,94
TIC 38583536,38583536,94
TIC 38583537,38583537,94
TIC 38584357,38584357,94
TIC 38584652,38584652,94
TIC 38584681,38584681,94
TIC 38584748,38584748,94
TIC 38584799,38584799,94
TIC 38585015,38585015,94
TIC 38585033,38585033,94
TIC 38585053,38585053,94
TIC 38585160,38585160,94
TIC 38586082,38586082,94
TIC 38586127,38586127,94
TIC 38586374,38586374,94
TIC 38586416,38586416,94
TIC 38586438,38586438,94
TIC 38586707,38586707,94
TIC 38586863,38586863,94
TIC 38587180,38587180,94
TIC 38587275,38587275,94
TIC 38587506,38587506,94
TIC 38587665,38587665,94
TIC 38587743,38587743,94
TIC 38587771,38587771,94
TIC 38600576,38600576,94
TIC 38600988,38600988,94
TIC 38601129,38601129,94
TIC 38601557,38601557,94
TIC 38601878,38601878,94
TIC 38602091,38602091,94
TIC 38602305,38602305,94
TIC 38602419,38602419,94
TIC 38602626,38602626,94
TIC 38603487,38603487,94
TIC 38603673,38603673,94
TIC 38604353,38604353,94
TIC 38605815,38605815,94
TIC 38606529,38606529,94
TIC 38607156,38607156,94
TIC 38607298,38607298,94
TIC 38608850,38608850,94
TIC 38608863,38608863,94
TIC 38608928,38608928,94
TIC 38608953,38608953,94
TIC 38608972,38608972,94
TIC 38609021,38609021,94
TIC 38609671,38609671,94
TIC 38609673,38609673,94
TIC 38610352,38610352,94
TIC 38631817,38631817,94
TIC 38632201,38632201,94
TIC 38632722,38632722,94
TIC 38632809,38632809,94
TIC 38633003,38633003,94
TIC 38633243,38633243,94
TIC 38633258,38633258,94
TIC 38633459,38633459,94
TIC 38633462,38633462,94
TIC 38633493,38633493,94
TIC 38633580,38633580,94
TIC 38633847,38633847,94
TIC 38634014,38634014,94
TIC 38634033,38634033,94
TIC 38634085,38634085,94
TIC 38634087,38634087,94
TIC 38634217,38634217,94
TIC 38634757,38634757,94
TIC 38634770,38634770,94
TIC 38635270,38635270,94
TIC 38635641,38635641,94
TIC 38635760,38635760,94
TIC 38635849,38635849,94
TIC 38635856,38635856,94
TIC 38678868,38678868,94
TIC 38678931,38678931,94
TIC 38679011,38679011,94
TIC 38679045,38679045,94
TIC 38679058,38679058,94
TIC 38679209,38679209,94
TIC 38679565,38679565,94
TIC 38680052,38680052,94
TIC 38680102,38680102,94
TIC 38680132,38680132,94
TIC 38680230,38680230,94
TIC 38680567,38680567,94
TIC 38680734,38680734,94
TIC 38681518,38681518,94
TIC 38682119,38682119,94
TIC 38682869,38682869,94
TIC 38683223,38683223,94
TIC 38695861,38695861,94
TIC 38696105,38696105,94
TIC 38696111,38696111,94
TIC 38696264,38696264,94
TIC 38696355,38696355,94
TIC 38696526,38696526,94
TIC 38696814,38696814,94
TIC 38696898,38696898,94
TIC 38697111,38697111,94
TIC 38697411,38697411,94
TIC 38697412,38697412,94
TIC 38697444,38697444,94
TIC 38697821,38697821,94
TIC 38698083,38698083,94
TIC 38698680,38698680,94
TIC 38698692,38698692,94
TIC 38698751,38698751,94
TIC 38699083,38699083,94
TIC 38699470,38699470,94
TIC 38699545,38699545,94
TIC 38699578,38699578,94
TIC 38699658,38699658,94
TIC 38699825,38699825,94
TIC 38707340,38707340,94
TIC 38707423,38707423,94
TIC 38707482,38707482,94
TIC 38707633,38707633,94
TIC 38707757,38707757,94
TIC 38707774,38707774,94
TIC 38707949,38707949,94
TIC 38708042,38708042,94
TIC 38709037,38709037,94
TIC 38709112,38709112,94
TIC 38709334,38709334,94
TIC 38709365,38709365,94
TIC 38709750,38709750,94
TIC 38709988,38709988,94
TIC 38710225,38710225,94
TIC 38710712,38710712,94
TIC 38711529,38711529,94
TIC 38711614,38711614,94
TIC 38736839,38736839,94
TIC 38739424,38739424,94
TIC 38759499,38759499,94
TIC 38759628,38759628,94
TIC 38759751,38759751,94
TIC 38760605,38760605,94
TIC 38760820,38760820,94
TIC 38760904,38760904,94
TIC 38761335,38761335,94
TIC 38761384,38761384,94
TIC 38761440,38761440,94
TIC 38762657,38762657,94
TIC 38762664,38762664,94
TIC 38763021,38763021,94
TIC 38763180,38763180,94
TIC 38763320,38763320,94
