target,tic_id,sector,sectors,tmag,ra_deg,dec_deg,camera,ccd,teff_k,stellar_radius_solar,stellar_mass_solar,distance_pc,luminosity_class,stellar_selection_tier,small_planet_merit,selection_rank
TIC 101185510,101185510,100,100,8.09,153.4589,-15.269,1,4,4860.0,11.2257,,450.344,GIANT,6,3.718427,932
TIC 306254330,306254330,100,100,8.18,166.5716,-55.9148,2,1,7694.0,4.95168,1.81,433.313,DWARF,2,3.025505,933
TIC 73649670,73649670,100,100,8.04,192.1408,-45.4199,2,2,7136.0,3.73105,1.59,287.319,DWARF,2,2.751662,934
TIC 364900744,364900744,100,100,8.48,169.4628,-29.164,2,3,5043.0,9.84206,,509.877,GIANT,6,3.682172,935
TIC 106905257,106905257,100,100,8.0,161.5207,-36.872,2,4,4778.0,6.07582,,230.907,GIANT,6,3.16721,936
TIC 260936703,260936703,100,100,8.16,201.6782,-49.6125,3,1,8789.0,2.69387,2.21,278.535,DWARF,2,2.492753,937
TIC 390007307,390007307,100,100,9.63,182.5088,-56.9146,3,2,8902.0,2.43422,2.24,469.673,DWARF,2,2.69872,938
TIC 448776580,448776580,100,100,9.72,213.2817,-68.2383,3,3,7953.0,2.0295,,326.639,DWARF,2,2.558778,939
TIC 337843615,337843615,100,100,9.24,215.381,-63.7964,3,4,9669.0,2.214,2.47,377.411,DWARF,2,2.538355,940
TIC 423213849,423213849,100,100,9.8,234.6245,-61.1126,4,1,7951.0,1.92249,1.91,353.932,DWARF,2,2.527728,941
TIC 310057916,310057916,100,100,8.45,250.4515,-73.433,4,2,8451.0,2.87824,2.1,330.683,DWARF,2,2.608254,942
TIC 345177737,345177737,100,100,10.22,281.8727,-76.2862,4,3,7874.0,2.12034,1.88,489.106,DWARF,2,2.696811,943
TIC 381083944,381083944,100,100,9.34,270.7575,-64.031,4,4,7667.0,2.34682,1.8,366.926,DWARF,2,2.60896,944
TIC 167977224,167977224,100,100,8.65,151.974,-28.1195,1,1,5025.0,8.02143,,452.577,GIANT,6,3.538504,945
TIC 415694588,415694588,100,100,8.14,163.7221,-19.3247,1,2,4845.0,10.8262,,445.302,GIANT,6,3.696952,946
TIC 335434976,335434976,100,100,8.47,170.2249,-14.8345,1,3,4804.0,11.2332,,534.529,GIANT,6,3.795007,947
TIC 308018326,308018326,100,100,8.47,155.0989,-13.1904,1,4,4945.0,10.5068,,514.808,GIANT,6,3.736941,948
TIC 93842127,93842127,100,100,9.46,176.037,-48.2132,2,1,7394.0,4.44352,1.69,665.707,DWARF,2,3.187454,949
TIC 400860034,400860034,100,100,9.18,178.3983,-48.9791,2,2,9655.0,2.89322,2.46,530.083,DWARF,2,2.758763,950
TIC 181150842,181150842,100,100,8.72,173.9868,-37.0213,2,3,4971.0,9.37416,,508.315,GIANT,6,3.687865,951
TIC 106901971,106901971,100,100,9.25,161.5494,-40.5175,2,4,5030.0,6.05189,,443.99,GIANT,6,3.413782,952
TIC 271701641,271701641,100,100,7.79,187.1399,-56.4577,3,1,9069.0,2.94093,2.29,253.304,DWARF,2,2.494969,953
TIC 433276636,433276636,100,100,9.99,182.7032,-56.2481,3,2,8134.0,2.24676,1.98,465.013,DWARF,2,2.701113,954
TIC 339897938,339897938,100,100,9.15,200.8871,-69.1786,3,3,9264.0,2.31779,2.35,385.323,DWARF,2,2.560148,955
TIC 290092354,290092354,100,100,9.73,205.2095,-55.6677,3,4,8186.0,1.98058,2.0,363.754,DWARF,2,2.539585,956
TIC 447094300,447094300,100,100,9.07,239.0053,-67.4404,4,1,9000.0,2.28471,,395.168,DWARF,2,2.531662,957
TIC 426287025,426287025,100,100,8.19,241.3647,-72.8588,4,2,8137.0,3.05901,1.98,301.155,DWARF,2,2.609162,958
TIC 304594517,304594517,100,100,8.59,277.7695,-69.7093,4,3,7850.0,3.092,1.87,343.392,DWARF,2,2.698479,959
TIC 411924700,411924700,100,100,9.73,271.3593,-62.3293,4,4,7516.0,2.14655,1.73,384.76,DWARF,2,2.609482,960
TIC 48874795,48874795,100,100,8.16,162.9698,-31.2208,1,1,5197.0,9.05473,,429.46,GIANT,6,3.545751,961
TIC 219187487,219187487,100,100,8.24,171.0411,-18.9784,1,2,4915.0,10.6143,,465.932,GIANT,6,3.699783,962
TIC 321293899,321293899,100,100,8.67,159.5327,-11.4661,1,3,4689.0,10.7459,,534.379,GIANT,6,3.796486,963
TIC 385206575,385206575,100,100,8.93,154.2363,-14.9345,1,4,4806.3,9.49641,,521.553,GIANT,6,3.741119,964
TIC 450806464,450806464,100,100,11.34,169.6723,-54.7183,2,1,9016.0,3.1299,2.28,1274.94,DWARF,2,3.259061,965
TIC 22390947,22390947,100,100,9.87,184.157,-45.7312,2,2,8376.0,2.47738,2.07,523.373,DWARF,2,2.761985,966
TIC 57139333,57139333,100,100,8.15,170.3205,-29.9817,2,3,4814.0,10.6975,,437.92,GIANT,6,3.688565,967
TIC 53956054,53956054,100,100,8.57,159.3669,-33.3459,2,4,4853.0,7.71741,,379.845,GIANT,6,3.488943,968
TIC 168840071,168840071,100,100,9.34,193.8595,-48.0586,3,1,6874.0,2.05853,1.49,267.02,DWARF,2,2.495114,969
TIC 179478493,179478493,100,100,9.79,188.1677,-62.7208,3,2,7602.0,2.35431,1.77,451.683,DWARF,2,2.701727,970
TIC 361989705,361989705,100,100,9.65,196.4105,-73.0967,3,3,8068.0,2.06626,,335.072,DWARF,2,2.56037,971
TIC 291806252,291806252,100,100,9.66,220.9696,-62.5415,3,4,7894.0,2.03332,1.89,349.214,DWARF,2,2.548411,972
TIC 402833427,402833427,100,100,9.86,248.8829,-65.8761,4,1,8158.0,1.90896,1.99,404.129,DWARF,2,2.533594,973
TIC 403510204,403510204,100,100,9.27,231.0157,-75.0641,4,2,9544.0,2.40593,2.43,447.167,DWARF,2,2.616566,974
TIC 364686502,364686502,100,100,9.22,253.8401,-70.5438,4,3,6519.0,2.71523,1.34,312.939,DWARF,2,2.711613,975
TIC 305424003,305424003,100,100,9.94,262.1834,-62.8405,4,4,6224.0,2.05979,1.2,312.529,DWARF,2,2.615646,976
TIC 179229757,179229757,100,100,8.15,158.7014,-20.8448,1,1,4841.0,10.0928,,422.305,GIANT,6,3.638023,977
TIC 415713415,415713415,100,100,8.28,164.0972,-20.6,1,2,4644.0,10.5205,,417.635,GIANT,6,3.700073,978
TIC 1009252,1009252,100,100,8.75,165.9143,-4.7903,1,3,4789.61,10.554,,562.471,GIANT,6,3.796834,979
TIC 284037005,284037005,100,100,8.07,152.1992,-21.7556,1,4,4906.1,11.5824,,468.777,GIANT,6,3.741597,980
TIC 178616716,178616716,100,100,11.67,165.6642,-44.3992,2,1,7330.0,3.00635,1.66,1176.55,DWARF,2,3.290079,981
TIC 15452001,15452001,100,100,9.15,185.3908,-49.6251,2,2,7924.0,2.97661,1.9,428.167,DWARF,2,2.777444,982
TIC 142140058,142140058,100,100,8.51,179.6554,-33.3249,2,3,4856.0,9.93645,,475.629,GIANT,6,3.696463,983
TIC 49003307,49003307,100,100,8.39,164.0335,-34.876,2,4,4704.0,8.78791,,379.307,GIANT,6,3.565771,984
TIC 245359071,245359071,100,100,9.83,199.805,-49.0932,3,1,7554.0,1.84192,1.75,338.375,DWARF,2,2.496542,985
TIC 376270584,376270584,100,100,9.65,179.1872,-54.8136,3,2,8474.0,2.43473,2.11,472.886,DWARF,2,2.702902,986
TIC 337154212,337154212,100,100,9.64,196.8649,-70.515,3,3,8112.0,2.07978,,468.976,DWARF,2,2.564035,987
TIC 209528221,209528221,100,100,9.43,210.6037,-55.3823,3,4,8362.0,2.14991,,402.55,DWARF,2,2.550841,988
TIC 454234604,454234604,100,100,9.66,226.025,-65.4538,4,1,8017.0,2.00212,1.94,355.279,DWARF,2,2.53498,989
TIC 396256845,396256845,100,100,8.08,211.9658,-75.7828,4,2,8840.0,3.16917,,338.983,DWARF,2,2.617891,990
TIC 466101927,466101927,100,100,9.55,295.4847,-71.7478,4,3,8301.0,2.52251,2.04,469.065,DWARF,2,2.713666,991
TIC 447361131,447361131,100,100,8.69,251.8236,-62.95,4,4,9315.0,2.75843,2.36,385.588,DWARF,2,2.619324,992
TIC 168275432,168275432,100,100,8.13,153.946,-27.4468,1,1,5069.0,10.1556,,454.385,GIANT,6,3.639411,993
TIC 408448535,408448535,100,100,9.85,161.8357,-20.9945,1,2,4923.0,7.33813,,688.054,GIANT,6,3.701171,994
TIC 55004738,55004738,100,100,8.84,160.7287,-11.6461,1,3,4306.09,10.3376,,442.757,GIANT,6,3.796839,995
TIC 422168457,422168457,100,100,8.46,150.9194,-15.4401,1,4,4806.0,10.7618,,506.812,GIANT,6,3.75577,996
TIC 92171588,92171588,100,100,10.41,172.4697,-52.4584,2,1,6980.0,4.4976,1.53,905.483,DWARF,2,3.387962,997
TIC 22510001,22510001,100,100,10.37,184.588,-43.489,2,2,6144.0,2.33106,1.17,407.464,DWARF,2,2.809107,998
TIC 429180964,429180964,100,100,8.76,177.495,-25.8058,2,3,4481.0,9.39822,,430.574,GIANT,6,3.698091,999
TIC 147345947,147345947,100,100,8.19,163.0593,-42.5323,2,4,5208.0,9.39995,,432.174,GIANT,6,3.584251,1000
TIC 401188779,401188779,100,100,9.8,187.6435,-48.7598,3,1,7546.0,1.85638,1.75,346.957,DWARF,2,2.497334,1001
TIC 379546887,379546887,100,100,9.87,181.3604,-61.0755,3,2,7839.0,2.32642,1.87,418.578,DWARF,2,2.707376,1002
TIC 450501516,450501516,100,100,9.13,186.3105,-65.1144,3,3,9517.0,2.36347,,386.051,DWARF,2,2.5731,1003
TIC 208027947,208027947,100,100,9.28,207.6915,-57.294,3,4,7542.0,2.24019,1.74,312.003,DWARF,2,2.55657,1004
TIC 426206628,426206628,100,100,8.8,240.8112,-59.1485,4,1,8414.0,2.44386,2.08,324.638,DWARF,2,2.536153,1005
TIC 395934074,395934074,100,100,9.48,210.084,-73.6998,4,2,8431.0,2.31119,2.09,402.479,DWARF,2,2.623671,1006
TIC 304559656,304559656,100,100,8.48,277.3759,-68.8666,4,3,9412.0,3.24461,2.39,413.685,DWARF,2,2.718325,1007
TIC 380916694,380916694,100,100,9.8,270.185,-60.365,4,4,9238.0,2.13693,2.34,498.459,DWARF,2,2.619581,1008
TIC 193160044,193160044,100,100,8.23,157.2558,-25.5667,1,1,4796.0,9.99305,,422.596,GIANT,6,3.645396,1009
TIC 20320928,20320928,100,100,8.3,167.1091,-24.5347,1,2,4851.0,10.6969,,454.28,GIANT,6,3.718516,1010
TIC 55093477,55093477,100,100,9.18,161.7069,-11.7813,1,3,5029.0,9.76888,,710.234,GIANT,6,3.81569,1011
TIC 308047650,308047650,100,100,9.05,155.3844,-14.2793,1,4,4758.0,9.53193,,557.219,GIANT,6,3.768362,1012
TIC 80781425,80781425,100,100,11.92,166.1752,-48.7989,2,1,7268.0,3.19896,1.64,1409.82,DWARF,2,3.394018,1013
TIC 332003916,332003916,100,100,8.45,179.1084,-48.7949,2,2,7458.0,3.64709,1.71,362.204,DWARF,2,2.813893,1014
TIC 429149490,429149490,100,100,8.11,173.1197,-29.5313,2,3,4956.0,10.9226,,461.676,GIANT,6,3.698652,1015
TIC 53790029,53790029,100,100,8.2,158.482,-34.9785,2,4,5089.0,9.41754,,436.138,GIANT,6,3.587875,1016
TIC 253088640,253088640,100,100,8.92,194.6171,-54.3978,3,1,8396.0,2.27394,2.08,307.841,DWARF,2,2.497558,1017
TIC 318971919,318971919,100,100,10.21,173.4591,-60.6797,3,2,8369.0,2.15171,,567.313,DWARF,2,2.707567,1018
TIC 334559937,334559937,100,100,8.63,193.6229,-71.3674,3,3,8108.0,2.66258,1.97,306.717,DWARF,2,2.576605,1019
TIC 208961219,208961219,100,100,9.58,209.6045,-58.7384,3,4,8269.0,2.09319,2.03,362.656,DWARF,2,2.557617,1020
TIC 427033731,427033731,100,100,9.7,237.4905,-67.7348,4,1,7473.0,1.9884,1.72,353.055,DWARF,2,2.537008,1021
TIC 258102858,258102858,100,100,7.94,221.5228,-71.3631,4,2,7969.0,3.3034,1.92,279.567,DWARF,2,2.625922,1022
TIC 382387614,382387614,100,100,9.09,289.4338,-69.4504,4,3,8151.0,2.84819,1.99,422.295,DWARF,2,2.727138,1023
TIC 305019838,305019838,100,100,9.72,261.3209,-62.3479,4,4,9704.0,2.19314,2.48,516.772,DWARF,2,2.626133,1024
TIC 168077518,168077518,100,100,8.06,152.8367,-25.1811,1,1,4905.0,10.5649,,433.935,GIANT,6,3.659731,1025
TIC 363416454,363416454,100,100,8.2,164.3453,-25.2941,1,2,4786.0,11.2655,,465.449,GIANT,6,3.743501,1026
TIC 211448684,211448684,100,100,8.29,166.1034,-9.0087,1,3,4487.6,12.082,,442.835,GIANT,6,3.822278,1027
TIC 179300700,179300700,100,100,8.2,159.7596,-18.2347,1,4,5253.0,11.7512,,579.532,GIANT,6,3.780164,1028
TIC 92336062,92336062,100,100,11.54,172.7058,-53.6151,2,1,,,,,DWARF,2,999.0,1029
TIC 61644291,61644291,100,100,8.22,176.8406,-46.3399,2,2,7767.0,3.85321,1.84,360.055,DWARF,2,2.815645,1030
TIC 57211952,57211952,100,100,8.24,170.9108,-30.4903,2,3,4820.0,10.8026,,462.857,GIANT,6,3.715057,1031
TIC 152314981,152314981,100,100,8.6,171.0098,-41.2929,2,4,5073.0,8.7174,,465.88,GIANT,6,3.600774,1032
TIC 167856491,167856491,100,100,9.85,193.2931,-53.4786,3,1,7991.0,1.85732,1.93,357.472,DWARF,2,2.507773,1033
TIC 467282304,467282304,100,100,9.81,168.1578,-61.0321,3,2,9005.0,2.36279,2.27,555.244,DWARF,2,2.70885,1034
TIC 448806252,448806252,100,100,7.15,213.5241,-68.1908,3,3,9485.0,3.77699,2.41,258.564,DWARF,2,2.584292,1035
TIC 185831721,185831721,100,100,9.99,219.8488,-57.897,3,4,8631.0,1.90845,2.16,407.134,DWARF,2,2.559362,1036
TIC 297710971,297710971,100,100,8.93,241.9046,-60.1964,4,1,7402.0,2.38069,1.69,286.179,DWARF,2,2.539406,1037
TIC 448860246,448860246,100,100,8.67,213.7996,-71.2337,4,2,9839.0,2.82379,2.51,395.682,DWARF,2,2.635665,1038
TIC 292292315,292292315,100,100,8.29,278.5783,-68.8326,4,3,6645.0,3.45994,1.4,269.899,DWARF,2,2.736137,1039
TIC 304904231,304904231,100,100,9.96,261.0688,-62.8263,4,4,7582.75,2.07882,1.76,401.494,DWARF,2,2.627634,1040
TIC 167902077,167902077,100,100,8.08,151.6367,-25.3222,1,1,4897.0,10.5402,,437.426,GIANT,6,3.661698,1041
TIC 219311067,219311067,100,100,9.19,171.7597,-20.1848,1,2,4508.2,8.97998,,499.857,GIANT,6,3.744551,1042
TIC 55102931,55102931,100,100,8.07,162.2292,-7.1766,1,3,4664.0,12.7875,,475.068,GIANT,6,3.827571,1043
TIC 410359667,410359667,100,100,8.19,150.5958,-19.0506,1,4,4596.0,12.1287,,462.876,GIANT,6,3.805629,1044
TIC 92394063,92394063,100,100,12.18,172.8114,-48.4411,2,1,,,,,DWARF,2,999.0,1045
TIC 72497790,72497790,100,100,9.71,187.4245,-45.6383,2,2,8094.0,2.76805,1.97,536.442,DWARF,2,2.826348,1046
TIC 142260776,142260776,100,100,8.12,180.4283,-32.6252,2,3,4802.0,11.1179,,430.087,GIANT,6,3.716046,1047
TIC 158409884,158409884,100,100,8.6,163.6765,-37.5679,2,4,5079.0,8.90362,,491.336,GIANT,6,3.619133,1048
TIC 258787444,258787444,100,100,9.12,197.3948,-46.6749,3,1,9054.0,2.20276,2.29,369.502,DWARF,2,2.509934,1049
TIC 380223747,380223747,100,100,9.19,181.7009,-61.1883,3,2,9857.0,2.73491,2.52,466.278,DWARF,2,2.711886,1050
TIC 334928709,334928709,100,100,7.27,193.8887,-68.9977,3,3,7579.0,3.71788,1.76,217.143,DWARF,2,2.594591,1051
TIC 292895572,292895572,100,100,9.92,221.8326,-61.0735,3,4,7716.0,1.94873,,347.617,DWARF,2,2.563503,1052
TIC 446921799,446921799,100,100,9.39,232.6947,-67.5715,4,1,7767.0,2.14262,1.84,344.526,DWARF,2,2.53989,1053
TIC 425644107,425644107,100,100,9.28,232.3203,-72.513,4,2,6379.0,2.47896,1.27,284.428,DWARF,2,2.644539,1054
TIC 352021981,352021981,100,100,9.03,284.1611,-72.8452,4,3,7531.0,3.04962,1.74,389.968,DWARF,2,2.774491,1055
TIC 344984453,344984453,100,100,9.27,277.1407,-64.4778,4,4,8354.0,2.47799,2.06,408.017,DWARF,2,2.642199,1056
TIC 11560294,11560294,100,100,8.87,149.8952,-24.8572,1,1,5214.0,8.83915,,594.79,GIANT,6,3.666821,1057
TIC 410410676,410410676,100,100,8.37,166.9515,-20.8157,1,2,4889.0,11.039,,516.133,GIANT,6,3.759859,1058
TIC 181805948,181805948,100,100,8.5,165.8144,-14.9376,1,3,4881.0,11.6167,,567.683,GIANT,6,3.830166,1059
TIC 293626961,293626961,100,100,8.71,156.8771,-16.9056,1,4,5028.0,10.8038,,626.798,GIANT,6,3.809153,1060
TIC 120596335,120596335,100,100,12.42,163.6688,-48.7841,2,1,,,,,DWARF,2,999.0,1061
TIC 61640731,61640731,100,100,9.85,176.6459,-46.8826,2,2,9244.0,2.68188,2.34,619.37,DWARF,2,2.826879,1062
TIC 152510979,152510979,100,100,8.24,172.008,-37.0204,2,3,4962.0,10.9383,,474.945,GIANT,6,3.7259,1063
TIC 151862800,151862800,100,100,8.42,168.359,-39.9254,2,4,5046.0,9.40539,,456.361,GIANT,6,3.630754,1064
TIC 21165739,21165739,100,100,9.74,186.9063,-50.6138,3,1,7873.0,1.92795,1.88,357.557,DWARF,2,2.518192,1065
TIC 398879802,398879802,100,100,8.99,180.3987,-58.483,3,2,9851.0,2.86968,2.52,448.022,DWARF,2,2.713667,1066
TIC 448133486,448133486,100,100,9.4,208.2165,-68.5484,3,3,7846.0,2.3149,1.87,368.551,DWARF,2,2.609064,1067
TIC 383531859,383531859,100,100,9.59,216.1477,-60.3836,3,4,8331.0,2.14183,,437.902,DWARF,2,2.57957,1068
TIC 260342097,260342097,100,100,9.77,225.0368,-65.9856,4,1,9483.0,1.96334,2.41,440.307,DWARF,2,2.539991,1069
TIC 426134727,426134727,100,100,9.81,238.4762,-73.581,4,2,9522.0,2.19667,2.42,523.02,DWARF,2,2.64553,1070
TIC 466685939,466685939,100,100,8.98,295.6943,-72.7749,4,3,6657.0,3.09128,1.4,328.392,DWARF,2,2.776277,1071
TIC 304069565,304069565,100,100,9.42,258.3917,-64.5889,4,4,7862.0,2.39448,1.87,394.087,DWARF,2,2.642422,1072
TIC 163346842,163346842,100,100,8.93,191.3182,-52.6759,3,1,8425.0,2.32799,2.09,327.413,DWARF,2,2.519962,1073
TIC 253444221,253444221,100,100,9.41,196.8613,-56.2693,3,1,7367.0,2.08736,1.68,299.69,DWARF,2,2.521195,1074
TIC 272411192,272411192,100,100,9.14,187.9605,-53.9613,3,1,8682.0,2.22435,,360.183,DWARF,2,2.522406,1075
TIC 241291471,241291471,100,100,9.59,203.7184,-52.0394,3,1,7905.0,2.01362,,380.487,DWARF,2,2.525955,1076
TIC 260940739,260940739,100,100,10.74,201.7084,-51.3874,3,1,7107.0,1.5461,1.58,387.68,DWARF,2,2.526475,1077
TIC 241454797,241454797,100,100,8.5,205.5989,-51.6535,3,1,9907.0,2.59231,2.53,339.179,DWARF,2,2.527374,1078
TIC 253298866,253298866,100,100,9.19,195.7623,-59.9606,3,1,8624.0,2.21199,,323.747,DWARF,2,2.527566,1079
TIC 162398220,162398220,100,100,9.72,190.862,-49.2544,3,1,7933.0,1.96844,1.9,373.532,DWARF,2,2.532244,1080
TIC 271944801,271944801,100,100,8.98,187.2127,-56.4682,3,1,9013.0,2.33508,2.28,336.112,DWARF,2,2.532604,1081
TIC 241307211,241307211,100,100,9.32,203.9864,-53.2166,3,1,8910.0,2.16047,2.25,372.828,DWARF,2,2.533096,1082
TIC 160527698,160527698,100,100,9.37,189.721,-48.4567,3,1,8453.0,2.14162,2.1,369.711,DWARF,2,2.535485,1083
TIC 245101181,245101181,100,100,8.02,198.1931,-53.9305,3,1,6325.91,2.93737,1.25,173.305,DWARF,2,2.539917,1084
TIC 244933040,244933040,100,100,7.49,196.8603,-52.751,3,1,8513.0,3.32402,2.12,231.158,DWARF,2,2.541327,1085
TIC 350856279,350856279,100,100,8.92,247.079,-63.9694,4,1,6073.0,2.39416,1.14,217.816,DWARF,2,2.542306,1086
TIC 423144227,423144227,100,100,9.21,234.7568,-63.0565,4,1,9188.0,2.24168,2.33,384.486,DWARF,2,2.543147,1087
TIC 362116395,362116395,100,100,9.16,244.9859,-68.0141,4,1,9153.0,2.26876,2.32,393.889,DWARF,2,2.543577,1088
TIC 163347052,163347052,100,100,8.76,191.2307,-52.9735,3,1,8027.0,2.48844,1.94,309.211,DWARF,2,2.543854,1089
TIC 244903777,244903777,100,100,9.94,196.7792,-49.5847,3,1,8275.0,1.90243,2.04,409.184,DWARF,2,2.546617,1090
TIC 257149522,257149522,100,100,9.98,219.6132,-67.9921,4,1,7541.0,1.88647,,374.11,DWARF,2,2.5473,1091
TIC 422088129,422088129,100,100,8.2,188.8232,-51.676,3,1,6141.0,2.84555,1.16,187.076,DWARF,2,2.548332,1092
TIC 168164332,168164332,100,100,9.77,193.638,-48.4935,3,1,8195.0,1.99354,2.01,389.569,DWARF,2,2.55325,1093
TIC 300442510,300442510,100,100,9.29,244.7837,-65.0237,4,1,7399.0,2.22841,1.69,323.396,DWARF,2,2.55399,1094
TIC 456456403,456456403,100,100,7.69,231.7294,-62.7659,4,1,9954.0,3.22844,2.55,294.376,DWARF,2,2.555985,1095
TIC 298122610,298122610,100,100,9.4,224.8339,-61.7832,4,1,9545.0,2.18205,2.43,403.305,DWARF,2,2.557729,1096
TIC 359302298,359302298,100,100,8.29,201.1404,-55.451,3,1,9144.0,2.82086,2.31,307.995,DWARF,2,2.558763,1097
TIC 271701765,271701765,100,100,8.77,187.0098,-56.4895,3,1,7348.0,2.53072,1.67,267.669,DWARF,2,2.560488,1098
TIC 88311132,88311132,100,100,9.47,238.8468,-59.2248,4,1,8403.0,2.16035,,413.238,DWARF,2,2.563048,1099
TIC 401278111,401278111,100,100,7.79,187.8944,-48.9855,3,1,7861.0,3.18111,1.87,249.431,DWARF,2,2.563157,1100
TIC 454410900,454410900,100,100,9.06,226.4426,-63.3875,4,1,9633.0,2.3792,,349.669,DWARF,2,2.564862,1101
TIC 272111464,272111464,100,100,7.69,233.4711,-62.0832,4,1,8905.0,3.26259,2.24,270.159,DWARF,2,2.565125,1102
TIC 335046366,335046366,100,100,9.97,184.911,-50.1975,3,1,8013.0,1.94086,1.94,413.464,DWARF,2,2.569988,1103
TIC 406689049,406689049,100,100,8.8,198.4212,-57.124,3,1,9054.0,2.54537,2.29,347.318,DWARF,2,2.571502,1104
TIC 169780417,169780417,100,100,9.53,194.2619,-49.7024,3,1,9502.0,2.15611,2.42,435.867,DWARF,2,2.573342,1105
TIC 342910277,342910277,100,100,8.58,240.4491,-60.8179,4,1,8865.0,2.68695,2.23,333.855,DWARF,2,2.574519,1106
TIC 161162951,161162951,100,100,9.82,189.8832,-50.6236,3,1,9013.0,2.02541,2.28,455.691,DWARF,2,2.577026,1107
TIC 298281830,298281830,100,100,9.88,242.5281,-64.5947,4,1,9128.0,1.99844,2.31,475.635,DWARF,2,2.577382,1108
TIC 280239820,280239820,100,100,9.12,203.7806,-54.2074,3,1,8834.0,2.38229,2.22,349.739,DWARF,2,2.577989,1109
TIC 253197194,253197194,100,100,9.92,195.1813,-56.0538,3,1,7753.0,1.98239,1.83,389.151,DWARF,2,2.578378,1110
TIC 331288348,331288348,100,100,8.93,212.2586,-60.5408,3,4,8343.0,2.49633,2.06,310.197,DWARF,2,2.580604,1111
TIC 221180474,221180474,100,100,8.9,247.33,-59.583,4,1,7737.0,2.51617,1.82,317.448,DWARF,2,2.58148,1112
TIC 241427660,241427660,100,100,9.6,205.3227,-53.6557,3,1,7301.0,2.1466,1.65,325.573,DWARF,2,2.583502,1113
TIC 422636993,422636993,100,100,8.34,233.9865,-61.9849,4,1,7871.0,2.87714,1.88,278.438,DWARF,2,2.585922,1114
TIC 412877265,412877265,100,100,9.34,194.1788,-54.1281,3,1,7785.0,2.29235,1.84,335.283,DWARF,2,2.588562,1115
TIC 446971634,446971634,100,100,7.61,233.3912,-67.3391,4,1,7681.0,3.41468,1.8,241.526,DWARF,2,2.5887,1116
TIC 209922788,209922788,100,100,8.92,211.2969,-55.5695,3,4,8804.0,2.52616,2.21,364.066,DWARF,2,2.588922,1117
TIC 426710146,426710146,100,100,9.32,236.0938,-69.3965,4,1,9119.0,2.30456,,439.287,DWARF,2,2.589176,1118
TIC 413004253,413004253,100,100,7.86,204.6036,-58.3118,3,4,9314.0,3.22595,2.36,291.612,DWARF,2,2.589315,1119
TIC 457055386,457055386,100,100,9.55,203.0065,-55.0751,3,1,8515.0,2.18745,,383.664,DWARF,2,2.589876,1120
TIC 412878613,412878613,100,100,9.8,204.7099,-54.1169,3,1,9084.0,2.06641,2.3,416.812,DWARF,2,2.590433,1121
TIC 188216995,188216995,100,100,8.92,220.8081,-57.6666,3,4,7290.0,2.53062,1.65,278.923,DWARF,2,2.590454,1122
TIC 455185899,455185899,100,100,9.93,228.2466,-62.8309,4,1,7542.0,2.00933,1.74,286.162,DWARF,2,2.592103,1123
TIC 401234181,401234181,100,100,9.9,187.8446,-53.1519,3,1,9783.0,2.02461,2.5,512.391,DWARF,2,2.592683,1124
TIC 394768374,394768374,100,100,9.18,218.7546,-61.1835,3,4,9782.0,2.39101,2.5,373.052,DWARF,2,2.593163,1125
TIC 330114670,330114670,100,100,8.33,211.7747,-62.2773,3,4,8325.0,2.90989,2.05,255.829,DWARF,2,2.593753,1126
TIC 401226819,401226819,100,100,9.99,187.6147,-51.7231,3,1,8489.0,1.98706,2.11,451.223,DWARF,2,2.594422,1127
TIC 453666690,453666690,100,100,10.33,205.8933,-55.7548,3,4,7436.0,1.83914,1.7,398.431,DWARF,2,2.59523,1128
TIC 260723200,260723200,100,100,9.22,225.9244,-66.2963,4,1,9601.0,2.3749,,402.787,DWARF,2,2.595291,1129
TIC 424330383,424330383,100,100,7.57,236.2529,-63.2082,4,1,8094.0,3.48073,1.97,252.077,DWARF,2,2.597341,1130
TIC 293862801,293862801,100,100,9.1,222.1743,-61.6945,3,4,7954.0,2.44737,1.91,321.566,DWARF,2,2.597399,1131
TIC 21107064,21107064,100,100,9.53,186.7506,-52.3864,3,1,7479.0,2.22626,1.72,356.621,DWARF,2,2.601152,1132
TIC 253110932,253110932,100,100,9.54,194.4243,-59.1512,3,1,8239.0,2.22205,2.02,384.153,DWARF,2,2.601508,1133
TIC 191312952,191312952,100,100,8.52,221.6533,-56.419,3,4,11110.0,2.81532,2.9,384.443,DWARF,2,2.603056,1134
TIC 300063484,300063484,100,100,9.77,244.2534,-64.5791,4,1,8188.0,2.11187,2.0,426.956,DWARF,2,2.603334,1135
TIC 300884643,300884643,100,100,9.92,245.3113,-64.9886,4,1,7992.0,2.04218,,462.32,DWARF,2,2.604188,1136
TIC 261409832,261409832,100,100,7.24,227.126,-66.476,4,1,9786.0,3.78573,2.5,286.71,DWARF,2,2.604299,1137
TIC 47531031,47531031,100,100,9.4,231.0176,-59.4602,4,1,9124.0,2.30537,,426.21,DWARF,2,2.605481,1138
TIC 413004028,413004028,100,100,9.74,204.6905,-58.2821,3,4,8045.0,2.13346,1.95,382.046,DWARF,2,2.606169,1139
TIC 339718879,339718879,100,100,9.14,237.506,-63.673,4,1,7379.0,2.45043,1.68,322.746,DWARF,2,2.606485,1140
